,group,sum_gamerounds,retention_1,retention_7
8542,A,43,False,False
8543,B,5,False,False
8544,A,48,False,True
8545,A,238,True,True
8546,B,12,False,False
8547,A,20,False,False
8548,A,597,True,True
8549,B,180,True,False
8550,A,160,True,True
8551,B,261,True,False
8552,B,14,False,False
8553,B,12,True,False
8554,A,0,False,False
8555,A,463,True,False
8556,B,15,False,False
8557,A,0,False,False
8558,B,4,True,False
8559,B,21,True,False
8560,B,9,False,False
8561,A,0,False,False
8562,A,18,True,False
8563,A,13,False,False
8564,A,31,True,True
8565,A,3,False,False
8566,B,4,False,False
8567,A,0,False,False
8568,A,4,False,False
8569,B,89,True,False
8570,A,18,True,False
8571,B,441,True,True
8572,A,48,False,False
8573,B,17,False,False
8574,A,14,True,False
8575,B,48,True,False
8576,B,1,False,False
8577,B,86,False,False
8578,B,15,False,False
8579,A,7,True,False
8580,A,137,True,True
8581,B,14,False,False
8582,B,7,False,False
8583,A,105,False,True
8584,B,666,True,True
8585,B,90,True,False
8586,A,88,True,False
8587,A,59,True,False
8588,B,590,True,True
8589,B,11,True,False
8590,B,2,False,False
8591,B,126,False,True
8592,B,1,False,False
8593,A,50,False,False
8594,B,199,True,False
8595,A,27,False,False
8596,B,6,False,False
8597,B,23,False,False
8598,B,45,True,False
8599,A,75,True,False
8600,B,29,False,True
8601,B,0,False,False
8602,A,132,True,True
8603,A,9,False,False
8604,B,82,True,False
8605,B,45,True,True
8606,B,21,False,False
8607,B,13,False,False
8608,B,0,False,False
8609,B,37,True,False
8610,A,7,False,False
8611,A,1,False,False
8612,B,38,False,False
8613,B,12,True,False
8614,B,32,True,False
8615,B,129,False,False
8616,A,5,False,False
8617,A,21,False,True
8618,B,10,False,False
8619,B,130,True,False
8620,A,21,False,False
8621,A,509,True,True
8622,A,4,False,False
8623,B,0,False,False
8624,B,30,True,False
8625,A,18,False,False
8626,A,4,False,False
8627,A,2,False,False
8628,B,13,False,False
8629,A,1366,True,True
8630,B,394,True,True
8631,A,8,False,False
8632,A,35,True,True
8633,B,8,False,False
8634,B,4,False,False
8635,B,207,True,True
8636,A,24,True,False
8637,B,2,False,False
8638,B,2,False,False
8639,A,21,False,False
8640,B,128,True,True
8641,B,0,False,False
8642,B,7,False,False
8643,B,13,False,False
8644,B,20,True,True
8645,B,14,False,False
8646,B,12,False,False
8647,B,1,False,False
8648,B,22,False,False
8649,A,15,False,False
8650,A,702,True,True
8651,B,5,False,False
8652,B,31,True,False
8653,A,15,False,False
8654,A,279,True,True
8655,B,13,False,False
8656,B,22,False,False
8657,B,58,True,True
8658,A,118,True,True
8659,A,154,True,True
8660,A,34,True,False
8661,A,1,False,False
8662,A,16,False,False
8663,A,256,True,True
8664,B,31,True,False
8665,B,63,True,False
8666,B,4,False,False
8667,A,88,True,True
8668,A,9,True,False
8669,A,22,True,False
8670,B,13,False,False
8671,B,0,False,False
8672,B,70,True,False
8673,A,155,True,True
8674,A,291,True,True
8675,A,2,False,False
8676,B,500,True,True
8677,B,91,True,True
8678,A,12,True,False
8679,B,3,False,False
8680,B,24,False,False
8681,B,145,True,True
8682,B,8,False,False
8683,A,6,False,False
8684,A,31,True,False
8685,B,220,True,True
8686,A,295,True,True
8687,A,1,False,False
8688,A,54,True,False
8689,A,8,True,False
8690,A,0,False,False
8691,B,32,False,False
8692,B,0,False,False
8693,A,1,False,False
8694,A,93,True,True
8695,B,69,False,True
8696,B,14,False,False
8697,B,6,False,False
8698,A,8,False,False
8699,B,1,False,False
8700,B,10,False,False
8701,A,11,True,False
8702,B,65,True,False
8703,A,380,True,True
8704,A,4,False,False
8705,A,206,True,True
8706,B,40,True,False
8707,A,16,False,True
8708,A,4,False,False
8709,A,24,False,False
8710,B,155,True,True
8711,B,547,True,False
8712,A,89,True,False
8713,A,22,True,False
8714,B,112,True,True
8715,B,84,True,True
8716,A,65,False,False
8717,A,4,False,False
8718,B,11,False,False
8719,A,1,False,False
8720,B,19,True,False
8721,A,27,True,False
8722,A,4,False,False
8723,A,22,False,False
8724,B,3,False,False
8725,A,2,False,False
8726,B,7,True,False
8727,A,254,True,False
8728,A,3,True,False
8729,A,7,False,False
8730,B,3,False,True
8731,B,51,True,False
8732,A,26,True,False
8733,A,86,True,True
8734,B,5,False,False
8735,B,6,False,False
8736,B,1,False,False
8737,A,23,True,False
8738,A,10,False,False
8739,A,2,False,False
8740,A,10,False,False
8741,B,2,False,False
8742,B,23,True,False
8743,A,6,False,False
8744,B,42,True,True
8745,B,77,True,False
8746,A,11,False,False
8747,A,24,False,False
8748,B,12,False,False
8749,A,299,False,True
8750,A,15,True,False
8751,A,38,True,False
8752,A,608,True,True
8753,A,2,False,False
8754,B,7,False,False
8755,B,86,True,True
8756,B,3,False,False
8757,A,215,True,True
8758,A,9,False,False
8759,B,14,False,False
8760,B,315,True,True
8761,A,63,True,False
8762,A,7,True,False
8763,B,47,True,True
8764,A,48,True,False
8765,A,14,True,True
8766,A,3,False,False
8767,A,137,True,True
8768,B,77,False,False
8769,A,9,True,False
8770,A,5,False,False
8771,B,32,False,True
8772,A,51,False,False
8773,B,37,True,False
8774,A,24,True,False
8775,A,133,True,True
8776,B,1,False,False
8777,B,6,False,False
8778,B,1,False,False
8779,A,15,True,False
8780,A,34,True,False
8781,B,23,True,True
8782,B,8,False,False
8783,B,13,True,False
8784,A,17,True,False
8785,B,19,True,False
8786,B,2,False,False
8787,B,5,False,False
8788,A,11,False,False
8789,A,37,False,True
8790,B,11,False,False
8791,A,130,False,True
8792,B,0,False,False
8793,A,68,False,False
8794,A,8,True,False
8795,A,8,False,False
8796,B,39,False,False
8797,B,3,False,False
8798,A,75,True,False
8799,B,1,False,False
8800,B,27,True,False
8801,A,101,True,False
8802,A,21,False,False
8803,B,16,False,False
8804,B,146,True,True
8805,B,105,True,False
8806,A,10,False,False
8807,B,8,False,False
8808,B,164,False,False
8809,A,3,False,False
8810,B,10,False,False
8811,B,15,False,False
8812,A,4,False,False
8813,B,1,False,False
8814,A,41,False,True
8815,B,33,True,False
8816,B,32,True,False
8817,A,50,True,True
8818,B,3,False,False
8819,A,33,False,False
8820,A,1,False,False
8821,B,45,True,False
8822,B,3,False,False
8823,A,422,True,True
8824,B,1,False,False
8825,A,216,True,True
8826,B,17,False,False
8827,A,18,False,True
8828,A,7,False,False
8829,A,266,True,True
8830,A,251,True,True
8831,B,54,True,False
8832,A,2,False,False
8833,A,2,False,False
8834,B,8,False,False
8835,B,4,False,False
8836,B,22,False,False
8837,A,3,False,False
8838,B,42,True,False
8839,A,7,False,False
8840,A,104,True,False
8841,B,142,True,False
8842,A,10,False,False
8843,A,2,False,False
8844,B,21,True,False
8845,B,31,False,False
8846,A,371,True,False
8847,A,45,False,False
8848,A,5,False,False
8849,A,36,False,False
8850,A,1,False,False
8851,A,24,True,False
8852,B,8,False,False
8853,B,26,True,False
8854,A,117,False,False
8855,A,15,True,False
8856,B,14,False,False
8857,B,68,True,True
8858,A,266,True,True
8859,B,2,False,False
8860,B,72,True,True
8861,B,46,True,False
8862,B,610,True,True
8863,B,24,True,False
8864,B,2,False,True
8865,A,7,False,False
8866,A,1,False,False
8867,B,17,False,False
8868,B,32,False,False
8869,A,9,False,False
8870,A,33,False,False
8871,B,131,True,False
8872,B,1,False,False
8873,B,6,False,False
8874,A,1,False,False
8875,A,122,False,True
8876,B,5,False,False
8877,B,69,True,False
8878,A,13,False,False
8879,B,11,True,False
8880,A,0,False,False
8881,A,6,True,False
8882,B,5,False,False
8883,A,100,True,False
8884,B,1,False,False
8885,A,21,True,False
8886,B,7,False,False
8887,B,2,False,False
8888,A,1,False,False
8889,A,7,False,True
8890,B,26,False,False
8891,A,7,True,False
8892,A,225,True,True
8893,B,1,False,False
8894,B,2,False,False
8895,A,26,True,False
8896,A,25,False,False
8897,A,0,False,False
8898,A,98,True,False
8899,A,6,False,False
8900,B,54,True,True
8901,A,12,True,False
8902,A,56,True,False
8903,B,177,True,True
8904,A,12,True,True
8905,A,44,False,True
8906,A,3,False,False
8907,A,7,False,False
8908,B,16,True,False
8909,A,48,True,False
8910,B,5,False,False
8911,B,240,True,False
8912,A,15,False,False
8913,B,180,True,True
8914,B,20,False,False
8915,B,3,False,False
8916,A,0,True,False
8917,A,3,True,False
8918,B,120,True,True
8919,B,1,True,False
8920,B,20,True,False
8921,A,61,False,True
8922,B,20,True,False
8923,A,20,True,False
8924,B,47,True,False
8925,A,2,False,False
8926,A,0,False,False
8927,A,0,False,False
8928,A,5,False,False
8929,B,47,True,True
8930,A,15,False,False
8931,A,129,True,False
8932,A,74,True,False
8933,B,22,True,False
8934,B,7,True,False
8935,B,6,False,False
8936,A,54,False,False
8937,B,3,False,False
8938,A,11,False,False
8939,A,291,True,True
8940,B,791,True,True
8941,B,18,True,False
8942,A,4,False,False
8943,A,24,True,False
8944,B,58,False,True
8945,A,33,True,False
8946,B,11,True,False
8947,A,122,True,True
8948,B,24,False,False
8949,B,3,True,False
8950,B,11,False,False
8951,A,432,True,False
8952,B,196,True,True
8953,B,664,True,True
8954,B,0,False,False
8955,B,5,False,False
8956,A,0,False,False
8957,A,107,True,True
8958,A,5,False,False
8959,A,7,False,False
8960,A,69,True,False
8961,B,21,False,False
8962,B,254,True,False
8963,A,4,False,False
8964,A,195,True,False
8965,A,13,True,True
8966,B,7,False,False
8967,A,87,True,True
8968,A,37,True,False
8969,B,210,True,False
8970,A,472,True,True
8971,A,21,True,True
8972,A,8,False,False
8973,A,57,True,False
8974,A,62,True,False
8975,A,1,False,False
8976,B,13,False,False
8977,A,11,True,False
8978,A,366,True,True
8979,A,136,True,False
8980,A,11,False,False
8981,A,85,True,True
8982,A,6,False,False
8983,B,148,True,True
8984,A,1,False,False
8985,B,177,True,True
8986,B,5,False,False
8987,B,165,True,True
8988,B,26,True,False
8989,B,17,True,False
8990,B,1,False,False
8991,B,8,False,False
8992,B,1,False,False
8993,B,8,True,False
8994,B,3,False,False
8995,A,4,True,False
8996,A,1,False,False
8997,B,1,False,False
8998,A,33,False,False
8999,A,21,True,False
9000,B,9,False,True
9001,B,13,False,False
9002,A,50,True,False
9003,A,13,False,False
9004,A,0,False,False
9005,A,298,True,True
9006,B,36,False,False
9007,A,122,True,True
9008,B,69,True,False
9009,A,0,False,False
9010,A,1,True,False
9011,B,46,True,False
9012,A,23,False,False
9013,B,0,False,False
9014,A,0,False,False
9015,B,69,True,False
9016,B,11,True,False
9017,A,22,False,False
9018,A,8,False,False
9019,B,59,True,False
9020,A,8,True,False
9021,A,266,True,True
9022,B,35,True,False
9023,A,5,False,False
9024,A,36,True,False
9025,B,0,False,False
9026,A,281,True,True
9027,B,46,True,False
9028,B,2,False,False
9029,A,41,True,False
9030,B,226,True,True
9031,A,61,True,False
9032,A,20,True,False
9033,B,10,False,False
9034,B,4,False,False
9035,A,111,True,True
9036,A,24,True,False
9037,A,47,True,False
9038,A,72,True,False
9039,B,16,False,False
9040,B,23,False,False
9041,B,2,False,False
9042,A,36,True,False
9043,B,0,False,False
9044,B,3,False,False
9045,A,197,True,True
9046,A,13,False,False
9047,A,13,False,False
9048,A,4,False,False
9049,B,58,True,False
9050,B,7,False,False
9051,A,92,True,True
9052,A,1,True,False
9053,A,0,False,False
9054,B,111,True,False
9055,A,499,False,True
9056,A,18,False,False
9057,A,14,True,False
9058,A,11,False,False
9059,B,353,True,True
9060,A,15,False,False
9061,A,3,False,False
9062,A,167,True,True
9063,B,71,True,False
9064,A,18,False,False
9065,A,15,True,False
9066,B,3,False,False
9067,B,17,True,False
9068,B,10,False,False
9069,A,38,True,True
9070,B,69,True,False
9071,B,27,False,False
9072,A,32,False,False
9073,B,4,False,False
9074,B,1,False,False
9075,B,5,False,False
9076,A,14,True,False
9077,A,585,True,True
9078,B,12,True,False
9079,A,1,False,False
9080,A,0,False,False
9081,B,70,True,False
9082,B,19,False,False
9083,A,28,False,False
9084,A,77,True,False
9085,B,2,False,False
9086,B,0,False,False
9087,A,152,False,True
9088,B,3,False,False
9089,B,5,False,False
9090,B,1,False,False
9091,B,129,True,True
9092,B,16,False,False
9093,B,49,True,True
9094,B,17,True,True
9095,A,27,False,False
9096,B,2,False,False
9097,A,3,True,False
9098,A,3,False,False
9099,B,2,False,False
9100,A,41,True,False
9101,A,58,True,False
9102,B,23,False,False
9103,B,45,True,True
9104,B,4,False,False
9105,B,8,False,False
9106,A,157,True,False
9107,B,15,True,False
9108,B,23,True,False
9109,A,44,True,True
9110,A,16,False,False
9111,A,12,False,False
9112,B,138,True,False
9113,A,16,True,False
9114,A,38,True,True
9115,B,6,False,False
9116,B,13,False,False
9117,B,26,True,False
9118,A,24,True,False
9119,A,121,True,False
9120,A,36,True,False
9121,A,8,True,False
9122,B,51,True,False
9123,A,15,False,False
9124,B,61,True,False
9125,B,54,True,True
9126,B,27,True,False
9127,A,93,True,True
9128,A,169,True,True
9129,B,0,False,False
9130,A,3,False,False
9131,B,6,True,False
9132,B,92,True,False
9133,A,31,True,False
9134,A,81,True,True
9135,B,24,True,False
9136,B,11,True,False
9137,A,63,True,False
9138,B,7,False,False
9139,A,536,True,True
9140,A,6,False,False
9141,B,107,False,False
9142,B,9,False,False
9143,A,23,False,False
9144,B,21,True,False
9145,A,1,False,False
9146,A,25,True,True
9147,B,22,False,False
9148,A,35,False,False
9149,A,48,True,False
9150,B,11,False,False
9151,B,1,False,False
9152,A,2,False,False
9153,A,17,False,False
9154,B,15,False,False
9155,B,566,True,True
9156,A,172,True,True
9157,B,27,True,False
9158,A,1,False,False
9159,A,24,True,False
9160,A,14,False,False
9161,B,1,False,False
9162,B,103,True,True
9163,B,2,False,False
9164,A,138,True,False
9165,B,9,False,False
9166,A,3,False,False
9167,A,21,False,False
9168,B,36,True,False
9169,B,40,False,False
9170,B,133,True,True
9171,A,15,False,False
9172,A,4,False,False
9173,B,27,False,False
9174,A,1,False,False
9175,A,2,False,False
9176,A,19,True,False
9177,A,8,False,False
9178,A,9,False,False
9179,A,390,True,True
9180,B,3,False,False
9181,A,135,True,True
9182,A,34,True,False
9183,A,1,False,False
9184,A,147,True,False
9185,B,6,False,False
9186,B,60,True,False
9187,A,134,True,True
9188,B,28,True,False
9189,B,2,False,False
9190,A,0,True,False
9191,A,259,True,True
9192,B,5,False,False
9193,B,356,True,True
9194,B,15,False,False
9195,B,56,True,False
9196,B,19,True,True
9197,A,74,True,False
9198,B,389,True,True
9199,B,115,True,True
9200,A,37,True,False
9201,B,163,True,False
9202,B,77,True,True
9203,A,2,False,False
9204,B,6,False,False
9205,B,199,True,True
9206,A,55,True,True
9207,A,2,False,False
9208,B,5,False,False
9209,A,15,False,False
9210,B,123,False,True
9211,A,42,True,False
9212,B,10,False,False
9213,A,12,False,False
9214,B,21,False,True
9215,B,5,False,False
9216,B,0,False,False
9217,A,55,True,False
9218,A,34,True,False
9219,B,4,False,False
9220,B,136,False,False
9221,A,11,False,False
9222,B,5,False,False
9223,A,242,True,False
9224,A,118,False,False
9225,B,67,True,True
9226,B,1,False,False
9227,A,1,False,False
9228,B,11,True,False
9229,B,5,False,False
9230,B,5,True,False
9231,A,1,False,False
9232,A,8,False,False
9233,B,1,False,False
9234,A,97,True,False
9235,A,2,False,False
9236,B,35,False,False
9237,A,38,True,True
9238,B,37,True,False
9239,A,37,True,True
9240,B,126,True,False
9241,A,17,False,False
9242,B,58,True,False
9243,B,65,False,False
9244,B,6,True,False
9245,A,40,True,False
9246,B,14,False,True
9247,A,1,False,False
9248,B,10,True,False
9249,B,37,False,False
9250,A,2,False,False
9251,B,1,False,False
9252,A,2,False,False
9253,B,13,False,False
9254,A,1,False,False
9255,B,71,True,False
9256,A,7,False,False
9257,A,0,False,False
9258,B,151,True,False
9259,A,55,True,False
9260,B,137,True,False
9261,A,59,True,False
9262,B,164,True,True
9263,B,11,False,False
9264,A,7,False,False
9265,B,46,True,True
9266,B,2,False,False
9267,A,25,True,False
9268,B,32,False,False
9269,A,32,True,False
9270,A,5,False,False
9271,A,4,False,False
9272,A,52,True,True
9273,B,2,False,False
9274,A,76,True,True
9275,A,125,True,True
9276,A,1,False,False
9277,A,107,True,True
9278,A,13,False,False
9279,A,65,True,True
9280,B,23,True,True
9281,B,25,True,False
9282,A,122,False,True
9283,A,17,False,False
9284,B,8,True,False
9285,A,51,True,True
9286,A,0,False,False
9287,B,10,False,False
9288,B,15,True,False
9289,B,3,False,False
9290,A,1,False,False
9291,B,7,False,False
9292,A,12,False,False
9293,B,30,False,False
9294,A,55,True,False
9295,A,10,True,False
9296,A,16,True,False
9297,B,183,True,True
9298,A,21,True,False
9299,A,1,False,False
9300,B,30,False,False
9301,B,4,False,False
9302,A,48,True,True
9303,B,4,False,False
9304,A,101,False,True
9305,A,13,False,True
