,level_0,index,group,sum_gamerounds,retention_1,retention_7
9714,10156,10156,B,303,True,True
9715,10157,10157,B,1,False,False
9716,10158,10158,B,2,False,False
9717,10159,10159,A,45,True,True
9718,10160,10160,B,3,False,False
9719,10161,10161,A,3,False,False
9720,10162,10162,B,2,False,False
9721,10163,10163,A,65,True,False
9722,10164,10164,A,300,True,True
9723,10166,10166,A,38,True,False
9724,10168,10168,B,55,True,False
9725,10169,10169,A,168,True,True
9726,10170,10170,B,31,True,False
9727,10171,10171,A,17,True,False
9728,10172,10172,B,71,True,False
9729,10173,10173,A,7,False,False
9730,10174,10174,A,43,True,False
9731,10175,10175,A,45,True,False
9732,10176,10176,B,3,False,False
9733,10177,10177,B,198,True,False
9734,10178,10178,A,29,False,True
9735,10179,10179,A,12,True,True
9736,10180,10180,A,771,True,True
9737,10181,10181,A,6,False,False
9738,10182,10182,B,67,True,True
9739,10183,10183,A,7,False,False
9740,10184,10184,A,484,True,True
9741,10185,10185,A,2,False,False
9742,10186,10186,B,17,False,False
9743,10187,10187,B,12,False,True
9744,10188,10188,B,174,True,True
9745,10189,10189,B,46,True,True
9746,10190,10190,A,24,True,True
9747,10191,10191,B,5,False,False
9748,10192,10192,A,84,True,False
9749,10193,10193,B,1,False,False
9750,10194,10194,A,11,True,True
9751,10195,10195,A,124,True,True
9752,10196,10196,B,23,False,True
9753,10197,10197,A,239,True,True
9754,10198,10198,A,326,True,True
9755,10199,10199,B,30,True,False
9756,10200,10200,A,96,True,False
9757,10201,10201,B,32,False,True
9758,10202,10202,B,124,True,False
9759,10203,10203,B,269,True,True
9760,10204,10204,A,24,True,False
9761,10205,10205,B,56,False,True
9762,10207,10207,B,4,False,False
9763,10208,10208,B,16,False,False
9764,10209,10209,A,77,False,True
9765,10210,10210,B,2,False,False
9766,10211,10211,B,9,False,False
9767,10212,10212,A,2,False,False
9768,10213,10213,A,29,True,False
9769,10214,10214,B,1,False,False
9770,10215,10215,B,42,True,False
9771,10216,10216,A,2,False,False
9772,10217,10217,A,1,False,False
9773,10218,10218,B,21,False,False
9774,10219,10219,B,122,False,True
9775,10220,10220,B,2,False,False
9776,10221,10221,B,19,True,False
9777,10222,10222,B,114,True,True
9778,10223,10223,B,143,False,True
9779,10224,10224,B,42,True,False
9780,10225,10225,A,67,True,True
9781,10226,10226,B,33,True,False
9782,10227,10227,B,8,False,False
9783,10228,10228,B,54,True,False
9784,10229,10229,B,63,True,False
9785,10230,10230,A,7,False,False
9786,10231,10231,B,1,False,False
9787,10232,10232,B,8,False,False
9788,10233,10233,B,3,True,False
9789,10234,10234,B,11,True,False
9790,10235,10235,B,588,True,True
9791,10236,10236,B,58,False,True
9792,10237,10237,A,3,False,False
9793,10238,10238,B,271,True,True
9794,10239,10239,B,63,True,False
9795,10240,10240,B,12,False,False
9796,10241,10241,B,35,True,False
9797,10242,10242,B,1,True,False
9798,10243,10243,A,153,True,True
9799,10244,10244,A,16,False,False
9800,10245,10245,B,5,False,False
9801,10246,10246,A,8,False,False
9802,10247,10247,A,12,True,False
9803,10248,10248,A,3,False,False
9804,10249,10249,B,282,True,True
9805,10250,10250,B,1,False,False
9806,10251,10251,B,51,True,False
9807,10253,10253,A,79,True,True
9808,10254,10254,A,10,False,False
9809,10256,10256,A,48,False,False
9810,10257,10257,B,110,True,False
9811,10258,10258,B,3,False,False
9812,10259,10259,B,343,False,True
9813,10260,10260,B,5,True,False
9814,10261,10261,A,22,True,False
9815,10262,10262,A,18,False,False
9816,10263,10263,A,3,False,False
9817,10264,10264,A,23,True,False
9818,10265,10265,A,13,False,False
9819,10266,10266,A,6,False,False
9820,10267,10267,A,55,True,True
9821,10268,10268,A,95,True,True
9822,10269,10269,B,1,False,False
9823,10270,10270,B,13,True,False
9824,10271,10271,B,49,False,False
9825,10272,10272,B,17,False,False
9826,10273,10273,B,96,True,False
9827,10274,10274,B,1,False,False
9828,10275,10275,A,89,True,False
9829,10276,10276,A,5,False,False
9830,10277,10277,B,4,False,False
9831,10278,10278,B,42,False,False
9832,10279,10279,B,28,False,False
9833,10280,10280,A,52,True,False
9834,10281,10281,B,73,True,False
9835,10282,10282,A,108,True,True
9836,10283,10283,B,283,True,True
9837,10284,10284,B,242,False,False
9838,10285,10285,A,11,True,False
9839,10286,10286,A,13,True,False
9840,10287,10287,A,33,True,False
9841,10288,10288,A,7,False,False
9842,10289,10289,A,2,True,False
9843,10290,10290,A,9,False,False
9844,10291,10291,A,9,False,False
9845,10292,10292,A,5,False,False
9846,10293,10293,A,62,True,False
9847,10294,10294,B,33,True,False
9848,10295,10295,B,48,True,False
9849,10296,10296,B,5,False,False
9850,10297,10297,A,4,False,False
9851,10298,10298,A,3,False,False
9852,10299,10299,A,1,False,False
9853,10300,10300,B,3,False,False
9854,10301,10301,A,171,True,True
9855,10302,10302,A,19,True,False
9856,10303,10303,B,18,False,False
9857,10305,10305,B,18,True,False
9858,10306,10306,B,19,True,True
9859,10307,10307,B,7,False,False
9860,10308,10308,B,11,True,False
9861,10309,10309,B,35,False,False
9862,10310,10310,B,4,False,False
9863,10311,10311,B,9,False,False
9864,10312,10312,A,12,False,False
9865,10313,10313,A,101,True,True
9866,10314,10314,B,69,True,False
9867,10315,10315,B,177,True,True
9868,10316,10316,B,16,True,False
9869,10317,10317,A,20,True,False
9870,10318,10318,B,34,True,False
9871,10319,10319,A,32,False,False
9872,10320,10320,B,43,False,False
9873,10321,10321,A,388,True,True
9874,10322,10322,A,38,False,False
9875,10323,10323,B,7,False,False
9876,10324,10324,B,4,False,False
9877,10325,10325,B,11,False,False
9878,10326,10326,A,2,True,False
9879,10327,10327,B,1,False,False
9880,10328,10328,A,88,True,False
9881,10329,10329,B,22,True,False
9882,10330,10330,A,46,True,False
9883,10331,10331,A,1,False,False
9884,10332,10332,B,3,False,False
9885,10333,10333,A,1,False,False
9886,10334,10334,B,3,False,False
9887,10335,10335,B,61,True,True
9888,10336,10336,A,16,True,False
9889,10337,10337,B,5,False,False
9890,10338,10338,B,143,False,True
9891,10339,10339,B,97,True,False
9892,10340,10340,B,10,False,False
9893,10341,10341,A,8,False,False
9894,10342,10342,B,139,True,False
9895,10343,10343,A,138,True,False
9896,10344,10344,B,258,True,True
9897,10345,10345,B,53,False,False
9898,10346,10346,B,25,False,False
9899,10347,10347,B,2,False,False
9900,10348,10348,B,2,True,False
9901,10349,10349,A,83,True,False
9902,10350,10350,A,46,True,False
9903,10351,10351,A,12,False,False
9904,10352,10352,B,6,False,False
9905,10353,10353,A,14,True,False
9906,10354,10354,B,31,False,False
9907,10355,10355,B,70,True,True
9908,10356,10356,B,1,False,False
9909,10357,10357,B,205,True,False
9910,10358,10358,B,7,False,False
9911,10359,10359,A,11,False,False
9912,10360,10360,A,11,False,False
9913,10361,10361,B,54,True,False
9914,10362,10362,A,8,True,False
9915,10363,10363,B,1,False,False
9916,10364,10364,A,85,True,True
9917,10365,10365,B,41,True,False
9918,10366,10366,B,22,False,False
9919,10367,10367,B,1,False,False
9920,10368,10368,A,174,False,False
9921,10369,10369,A,27,True,False
9922,10370,10370,A,16,True,False
9923,10371,10371,B,186,True,True
9924,10372,10372,A,31,True,False
9925,10373,10373,B,2,False,False
9926,10374,10374,B,57,False,False
9927,10375,10375,A,46,False,True
9928,10376,10376,A,97,True,True
9929,10377,10377,B,47,True,False
9930,10378,10378,B,114,False,False
9931,10379,10379,A,41,True,False
9932,10380,10380,A,33,True,False
9933,10381,10381,A,4,False,False
9934,10383,10383,B,17,True,False
9935,10384,10384,A,4,False,False
9936,10385,10385,B,307,True,True
9937,10386,10386,B,2,False,False
9938,10387,10387,B,1,False,False
9939,10388,10388,B,7,False,False
9940,10389,10389,A,647,True,True
9941,10390,10390,B,88,True,False
9942,10391,10391,A,3,True,False
9943,10392,10392,B,27,False,False
9944,10393,10393,A,8,False,False
9945,10394,10394,A,44,False,False
9946,10395,10395,A,8,False,False
9947,10396,10396,A,35,True,False
9948,10397,10397,B,7,False,False
9949,10398,10398,B,7,False,False
9950,10399,10399,A,3,False,False
9951,10400,10400,A,3,False,False
9952,10401,10401,B,65,True,True
9953,10402,10402,A,47,True,False
9954,10403,10403,A,4,False,False
9955,10404,10404,B,33,True,False
9956,10405,10405,B,18,False,False
9957,10406,10406,A,23,True,False
9958,10407,10407,A,72,True,True
9959,10408,10408,A,2,False,False
9960,10409,10409,B,77,True,True
9961,10410,10410,A,18,False,False
9962,10411,10411,A,3,True,False
9963,10412,10412,A,6,False,False
9964,10413,10413,A,14,True,False
9965,10414,10414,A,11,False,False
9966,10415,10415,A,113,False,True
9967,10416,10416,A,1,False,False
9968,10417,10417,A,2,False,False
9969,10418,10418,B,1,False,False
9970,10419,10419,A,81,True,False
9971,10420,10420,A,2,False,False
9972,10421,10421,A,2,False,False
9973,10422,10422,A,71,True,False
9974,10423,10423,A,31,True,False
9975,10424,10424,B,7,False,False
9976,10425,10425,A,1,False,False
9977,10426,10426,A,5,False,False
9978,10427,10427,A,7,False,False
9979,10428,10428,A,7,False,False
9980,10429,10429,B,10,False,False
9981,10430,10430,B,1,False,False
9982,10431,10431,A,40,True,False
9983,10432,10432,A,12,True,False
9984,10433,10433,B,19,True,False
9985,10434,10434,B,77,True,False
9986,10435,10435,B,3,False,False
9987,10436,10436,A,6,True,False
9988,10437,10437,B,25,True,False
9989,10438,10438,A,4,True,False
9990,10439,10439,A,25,True,False
9991,10440,10440,B,6,False,False
9992,10441,10441,A,9,False,False
9993,10442,10442,A,624,True,True
9994,10443,10443,A,25,True,False
9995,10444,10444,B,8,False,False
9996,10445,10445,A,391,True,True
9997,10446,10446,B,1,False,False
9998,10447,10447,A,1,False,False
9999,10448,10448,B,45,True,False
10000,10449,10449,A,9,False,False
10001,10450,10450,A,34,True,False
10002,10451,10451,A,31,False,False
10003,10452,10452,A,15,False,False
10004,10453,10453,B,30,True,False
10005,10454,10454,B,2,False,False
10006,10455,10455,B,8,False,False
10007,10456,10456,A,17,True,False
10008,10457,10457,A,53,True,False
10009,10458,10458,A,1,False,False
10010,10459,10459,A,3,False,False
10011,10460,10460,B,74,True,True
10012,10461,10461,A,58,True,False
10013,10462,10462,B,6,False,False
10014,10463,10463,B,41,True,False
10015,10464,10464,B,1,False,False
10016,10466,10466,A,6,False,False
10017,10467,10467,B,279,True,True
10018,10468,10468,B,3,False,False
10019,10469,10469,A,80,True,False
10020,10470,10470,B,8,False,False
10021,10471,10471,A,13,False,False
10022,10472,10472,A,7,False,False
10023,10473,10473,A,567,True,True
10024,10474,10474,A,36,True,False
10025,10476,10476,B,17,True,False
10026,10477,10477,B,151,True,True
10027,10478,10478,B,37,True,True
10028,10479,10479,B,1,False,False
10029,10480,10480,B,14,False,False
10030,10481,10481,B,15,False,False
10031,10482,10482,A,92,False,False
10032,10483,10483,A,15,False,False
10033,10484,10484,A,5,False,False
10034,10485,10485,A,14,False,False
10035,10486,10486,B,69,True,True
10036,10487,10487,B,17,True,False
10037,10488,10488,B,6,False,False
10038,10489,10489,B,189,True,False
10039,10490,10490,A,15,True,False
10040,10491,10491,B,23,False,False
10041,10492,10492,B,31,False,False
10042,10494,10494,A,15,False,True
10043,10495,10495,B,10,True,False
10044,10496,10496,A,35,True,False
10045,10497,10497,A,31,True,False
10046,10498,10498,B,101,True,True
10047,10499,10499,B,55,True,True
10048,10500,10500,A,2,False,False
10049,10501,10501,B,3,False,False
10050,10502,10502,A,141,True,True
10051,10503,10503,A,9,False,False
10052,10504,10504,A,14,True,False
10053,10505,10505,A,18,True,False
10054,10506,10506,B,19,False,False
10055,10507,10507,B,97,True,False
10056,10508,10508,A,18,False,False
10057,10509,10509,A,11,False,False
10058,10510,10510,B,3,False,False
10059,10511,10511,B,18,False,False
10060,10512,10512,B,3,False,False
10061,10513,10513,A,195,True,True
10062,10514,10514,A,2,True,False
10063,10515,10515,B,140,True,False
10064,10516,10516,B,245,True,False
10065,10517,10517,A,4,False,False
10066,10518,10518,B,8,False,False
10067,10519,10519,A,92,True,False
10068,10520,10520,A,1035,True,True
10069,10521,10521,B,14,False,False
10070,10522,10522,B,25,True,False
10071,10523,10523,B,25,True,True
10072,10524,10524,A,41,True,False
10073,10525,10525,B,45,True,False
10074,10526,10526,B,65,False,False
10075,10527,10527,B,6,False,False
10076,10528,10528,B,154,True,True
10077,10529,10529,A,81,True,False
10078,10530,10530,B,13,False,False
10079,10531,10531,A,9,False,False
10080,10532,10532,B,20,True,False
10081,10533,10533,B,3,False,False
10082,10534,10534,A,238,True,True
10083,10535,10535,A,1,False,False
10084,10536,10536,B,8,True,False
10085,10537,10537,A,44,True,False
10086,10538,10538,B,1,False,False
10087,10539,10539,B,12,False,True
10088,10540,10540,A,16,True,False
10089,10541,10541,A,1,False,False
10090,10542,10542,A,5,True,False
10091,10543,10543,A,5,False,False
10092,10545,10545,B,27,True,False
10093,10546,10546,A,12,False,False
10094,10547,10547,A,8,False,False
10095,10548,10548,B,43,True,False
10096,10549,10549,B,42,False,False
10097,10550,10550,A,269,True,False
10098,10551,10551,A,79,True,False
10099,10552,10552,A,4,False,False
10100,10553,10553,A,43,True,False
10101,10554,10554,A,75,False,False
10102,10555,10555,B,23,True,False
10103,10557,10557,B,11,True,False
10104,10558,10558,B,104,True,True
10105,10559,10559,B,14,True,False
10106,10560,10560,B,18,False,False
10107,10561,10561,B,3,False,False
10108,10562,10562,A,5,False,False
10109,10563,10563,B,61,False,True
10110,10564,10564,B,40,True,True
10111,10565,10565,A,3,False,False
10112,10567,10567,B,22,False,True
10113,10568,10568,A,17,False,False
10114,10569,10569,A,14,True,False
10115,10570,10570,A,1,False,False
10116,10571,10571,A,6,True,False
10117,10572,10572,A,8,False,False
10118,10573,10573,A,11,True,False
10119,10574,10574,B,7,False,False
10120,10575,10575,A,5,False,False
10121,10576,10576,B,13,False,False
10122,10577,10577,B,35,True,False
10123,10578,10578,B,19,True,False
10124,10579,10579,B,59,True,False
10125,10580,10580,B,9,False,False
10126,10581,10581,A,21,True,False
10127,10582,10582,B,172,True,True
10128,10583,10583,B,33,True,False
10129,10584,10584,B,99,True,False
10130,10585,10585,B,349,False,True
10131,10586,10586,B,11,True,True
10132,10587,10587,A,192,False,True
10133,10588,10588,A,10,False,False
10134,10589,10589,A,25,False,True
10135,10590,10590,B,12,True,False
10136,10591,10591,A,20,False,False
10137,10592,10592,B,41,False,False
10138,10593,10593,A,14,False,False
10139,10594,10594,B,3,False,False
10140,10595,10595,A,17,True,False
10141,10596,10596,A,59,True,False
10142,10597,10597,A,83,True,True
10143,10598,10598,A,17,False,False
10144,10599,10599,B,33,False,False
10145,10600,10600,B,3,False,False
10146,10601,10601,A,12,True,False
10147,10602,10602,B,2,False,False
10148,10603,10603,A,86,True,False
10149,10604,10604,A,2,False,False
10150,10605,10605,A,40,True,True
10151,10606,10606,A,126,True,True
10152,10607,10607,B,2,True,True
10153,10608,10608,B,67,True,False
10154,10609,10609,B,23,True,False
10155,10610,10610,B,7,True,False
10156,10611,10611,B,91,True,False
10157,10612,10612,A,47,True,False
10158,10613,10613,B,1,False,False
10159,10614,10614,A,13,False,False
10160,10615,10615,B,458,True,True
10161,10616,10616,A,5,False,False
10162,10617,10617,B,225,True,True
10163,10618,10618,B,107,True,False
10164,10619,10619,B,10,False,False
10165,10620,10620,B,244,True,True
10166,10621,10621,B,3,False,False
10167,10622,10622,B,3,False,True
10168,10623,10623,A,505,True,True
10169,10624,10624,B,64,True,True
10170,10625,10625,A,12,False,False
10171,10626,10626,B,13,False,False
10172,10627,10627,A,4,False,False
10173,10628,10628,A,34,True,True
10174,10629,10629,A,1,False,False
10175,10630,10630,B,2,False,False
10176,10631,10631,B,603,True,True
10177,10632,10632,B,52,True,False
10178,10633,10633,A,1,False,False
10179,10634,10634,A,23,False,False
10180,10635,10635,B,189,True,True
10181,10636,10636,B,96,True,False
10182,10637,10637,A,1,False,False
10183,10638,10638,B,154,True,True
10184,10639,10639,A,35,True,False
10185,10640,10640,B,515,True,True
10186,10641,10641,B,2,False,False
10187,10642,10642,A,21,True,False
10188,10643,10643,A,60,True,True
10189,10644,10644,A,43,True,False
10190,10645,10645,B,6,True,False
10191,10646,10646,B,47,True,False
10192,10648,10648,B,2,False,False
10193,10649,10649,A,2,False,False
10194,10650,10650,B,1,False,False
10195,10651,10651,A,15,True,False
10196,10652,10652,A,28,False,False
10197,10653,10653,A,75,True,False
10198,10654,10654,B,54,True,True
10199,10655,10655,B,121,True,True
10200,10656,10656,A,398,True,True
10201,10657,10657,A,37,True,False
10202,10658,10658,A,5,True,False
10203,10659,10659,B,5,False,False
10204,10660,10660,A,7,False,False
10205,10661,10661,A,6,False,False
10206,10662,10662,A,164,True,True
10207,10663,10663,A,4,False,False
10208,10664,10664,A,4,False,False
10209,10665,10665,A,35,True,True
10210,10666,10666,B,4,False,False
10211,10667,10667,B,70,True,True
10212,10668,10668,B,18,True,False
10213,10669,10669,B,132,True,True
10214,10670,10670,B,44,True,False
10215,10671,10671,B,7,False,False
10216,10672,10672,A,41,True,False
10217,10673,10673,B,193,True,False
10218,10674,10674,A,4,False,False
10219,10675,10675,B,610,True,True
10220,10676,10676,B,4,False,False
10221,10677,10677,B,3,False,False
10222,10678,10678,B,8,False,False
10223,10679,10679,A,36,True,False
10224,10680,10680,A,34,True,False
10225,10681,10681,B,1,False,False
10226,10682,10682,B,1573,True,True
10227,10683,10683,B,1,False,False
10228,10684,10684,A,6,True,False
10229,10685,10685,B,1,False,False
10230,10686,10686,A,58,True,True
10231,10687,10687,A,479,False,True
10232,10688,10688,A,6,False,False
10233,10689,10689,B,25,False,False
10234,10690,10690,B,46,True,False
10235,10691,10691,B,35,True,False
10236,10692,10692,A,177,True,False
10237,10693,10693,B,455,True,True
10238,10694,10694,A,10,False,False
10239,10695,10695,A,17,True,False
10240,10696,10696,B,1,False,False
10241,10697,10697,B,273,True,True
10242,10698,10698,A,20,False,False
10243,10699,10699,B,4,False,False
10244,10700,10700,A,1,False,False
